id,company,code,prefecture,date
1370001039751,株式会社Ａｘｅｓ　ｅａｒｔｈ,301,宮城県,2016-06-08
1370001039768,株式会社あおい,301,宮城県,2016-06-07
1370001039776,株式会社義興業,301,宮城県,2016-06-09
1370001039784,トロイカテクノサービス株式会社,301,宮城県,2016-06-09
1370001039792,株式会社フォレストブロス,301,宮城県,2016-06-15
1370001039801,株式会社ＴＡＫＡＷＯ,301,宮城県,2016-06-14
1370001039818,Ｓｋｙ　Ｓｕｍｍｉｔ株式会社,301,宮城県,2016-06-17
1370001039842,株式会社福興舎,301,宮城県,2016-06-22
1370001039859,株式会社エスフォー,301,宮城県,2016-06-29
1370001039867,越後総合企業株式会社,301,宮城県,2016-07-11
1370001039875,株式会社ＦＵＲＡＨＡ,301,宮城県,2016-06-30
1370001039900,株式会社アルティザン,301,宮城県,2016-07-06
1370001039909,七十七キャピタル株式会社,301,宮城県,2016-07-06
1370001039917,青山板金株式会社,301,宮城県,2016-07-06
1370001039925,株式会社たたみ工房ゆさ,301,宮城県,2016-07-08
1370001039933,株式会社ラインドコーポレーション,301,宮城県,2016-07-11
1370001039941,斎喜空調サービス株式会社,301,宮城県,2016-07-12
1370001039958,株式会社侍,301,宮城県,2016-07-12
1370001039966,シーサイドファーム波路上株式会社,301,宮城県,2016-07-20
1370001039974,株式会社サーパスグラフィック,301,宮城県,2016-07-19
1370001039982,リアルコンサルティング株式会社,301,宮城県,2016-07-20
1370001039990,株式会社豊笑,301,宮城県,2016-07-20
1370001039999,仙将電設株式会社,301,宮城県,2016-07-22
1370001040008,株式会社トミナガ自動車工業,301,宮城県,2016-07-26
1370001040024,株式会社杜の都産業,301,宮城県,2016-07-26
1370001040040,株式会社昭和興業,301,宮城県,2016-08-01
1370001040049,ミヤギ・セイワ株式会社,301,宮城県,2016-08-01
1370001040057,七十七証券株式会社,301,宮城県,2016-07-29
1370001040065,株式会社優喜燦々,301,宮城県,2016-08-01
1370001040073,株式会社中川産業,301,宮城県,2016-08-05
1370001040081,株式会社郷土ビジョン,301,宮城県,2016-08-09
1370001040098,株式会社チェイス,301,宮城県,2016-08-09
1370001040107,早川商事株式会社,301,宮城県,2016-08-10
1370001040115,イワケン仙台株式会社,301,宮城県,2016-08-12
1370001040131,株式会社ＬｏｎｇＴｏｗｎ,301,宮城県,2016-08-18
1370001040148,株式会社テクノホーム,301,宮城県,2016-08-23
1370001040156,株式会社木原精機事務所,301,宮城県,2016-08-25
1370001040164,株式会社翔友会,301,宮城県,2016-08-30
1370001040172,株式会社岩沼屋,301,宮城県,2016-09-02
1370001040180,赤間造園土木株式会社,301,宮城県,2016-09-06
1370001040189,株式会社佐藤商事,301,宮城県,2016-09-06
1370001040206,株式会社バンシン,301,宮城県,2016-09-12
1370001040214,株式会社Ｋｏｚａｋａｉ　Ａｃｃｏｍｐａｎｙ　Ｍａｎａｇｅｍｅｎｔ　Ｏｆｆｉｃｅ,301,宮城県,2016-09-09
1370001040222,株式会社ベルジェ,301,宮城県,2016-09-14
1370001040239,株式会社メディカルクリエーション,301,宮城県,2016-09-20
1370001040271,株式会社オイデ,301,宮城県,2016-09-29
1370001040296,株式会社ファーロ,301,宮城県,2016-10-04
1370001040313,ワコーズ株式会社,301,宮城県,2016-10-07
1370001040321,ＩＮＣ株式会社,301,宮城県,2016-10-07
1370001040338,株式会社スチールサポート,301,宮城県,2016-10-12
1370001040354,大越工業株式会社,301,宮城県,2016-10-13
1370001040362,株式会社Ｃｒｅａｔｉｖｅ・Ｃｌａｓｓ,301,宮城県,2016-10-12
1370001040370,株式会社ＰＨＡＳＥ,301,宮城県,2016-10-17
1370001040387,株式会社ハラール・プロジェクト・ジャパン,301,宮城県,2016-10-31
1370001040395,株式会社ＭＳＧコンサルティング,301,宮城県,2016-10-28
1370001040404,株式会社雁部管理,301,宮城県,2016-10-26
1370001040429,株式会社リバティ,301,宮城県,2016-11-02
1370001040437,株式会社ＢＯＣＳ,301,宮城県,2016-11-08
1370001040445,株式会社ラソス,301,宮城県,2016-11-08
1370001040461,スターリース株式会社,301,宮城県,2016-11-08
1370001040478,丸創株式会社,301,宮城県,2016-11-09
1370001040486,株式会社ロイドコントライブ,301,宮城県,2016-11-09
1370001040503,Ｌａｂｓ株式会社,301,宮城県,2016-11-14
1370001040536,エスアンドウィングス株式会社,301,宮城県,2016-11-21
1370001040544,アイコンツェルン株式会社,301,宮城県,2016-11-24
1370001040552,みんなのペットオンライン株式会社,301,宮城県,2016-11-28
1370001040569,株式会社オーキューワーク,301,宮城県,2016-11-30
1370001040585,ネクストエステート株式会社,301,宮城県,2016-12-02
1370001040593,株式会社黒田酒場,301,宮城県,2016-12-07
1370001040602,株式会社カネタ,301,宮城県,2016-12-09
1370001040610,株式会社山林舎,301,宮城県,2016-12-07
1370001040619,松並建設工業株式会社,301,宮城県,2016-12-12
1370001040627,グロリア・プロデュース株式会社,301,宮城県,2016-12-09
1370001040643,株式会社ＴＥＲＡＳＡＷＡ,301,宮城県,2016-12-13
1370001040651,大智工業株式会社,301,宮城県,2016-12-14
1370001040676,株式会社ＫＣＣｊａｐａｎ,301,宮城県,2016-12-19
1370001040692,株式会社サイワ,301,宮城県,2016-12-26
1370001040701,株式会社ゴリラファーム,301,宮城県,2016-12-26
1370001040718,株式会社ライズリンク,301,宮城県,2017-01-05
1370001040726,株式会社鈴木電設,301,宮城県,2017-01-06
1370001040734,株式会社ＯＮＥ−Ａ,301,宮城県,2017-01-10
1370001040742,株式会社Ｋライン,301,宮城県,2017-01-11
1370001040750,株式会社トミー,301,宮城県,2017-01-11
1370001040759,株式会社黒森,301,宮城県,2017-01-12
1370001040775,株式会社スズキ・アート,301,宮城県,2017-01-13
1370001040783,高博設備株式会社,301,宮城県,2017-01-13
1370001040791,仙台昇三株式会社,301,宮城県,2017-01-16
1370001040800,新庄恒産株式会社,301,宮城県,2017-01-18
1370001040809,株式会社マルユウワークス,301,宮城県,2017-01-18
1370001040817,ＣＦＲＥ株式会社,301,宮城県,2017-01-19
1370001040825,株式会社ミラクルパインジャパン,301,宮城県,2017-01-23
1370001040833,アクアビット・ファクトリー株式会社,301,宮城県,2017-01-23
1370001040858,株式会社ツーエーテック,301,宮城県,2017-01-30
1370001040874,株式会社相互建築一心,301,宮城県,2017-01-31
1370001040882,建築工房オレンジ株式会社,301,宮城県,2017-02-01
1370001040890,株式会社サクラーレ,301,宮城県,2017-02-07
1370001040899,株式会社ａｂｌｅ,301,宮城県,2017-02-03
1370001040908,株式会社ＯＷＬカンパニー,301,宮城県,2017-02-06
1370001040916,株式会社ユーサポート,301,宮城県,2017-02-10
1370001040924,株式会社Ｄａｉｓｏｕ,301,宮城県,2017-02-13
1370001040932,株式会社鍋島建装,301,宮城県,2017-02-13
1370001040940,東北レイバースタッフ株式会社,301,宮城県,2017-02-13
1370001040957,株式会社青葉不動産,301,宮城県,2017-02-17
1370001040965,株式会社ビークレス,301,宮城県,2017-02-16
1370001040973,株式会社美全,301,宮城県,2017-02-16
1370001040981,株式会社東北舎,301,宮城県,2017-02-17
1370001040998,Ｍ　ｐｒｏｄｕｃｔ株式会社,301,宮城県,2017-02-22
1370001041014,株式会社ｓｉｐ,301,宮城県,2017-02-27
1370001041022,株式会社東北アグリヒト,301,宮城県,2017-02-28
1370001041030,株式会社リブインザモーメント,301,宮城県,2017-03-01
1370001041039,株式会社建将,301,宮城県,2017-03-02
1370001041047,株式会社カツヨシグレイトフル,301,宮城県,2017-03-03
1370001041055,ＴＬＣ株式会社,301,宮城県,2017-03-07
1370001041063,中央緑化工業株式会社,301,宮城県,2017-03-03
1370001041071,株式会社プラスコーポレーションＨＤ,301,宮城県,2017-03-03
1370001041088,株式会社ＫＡＣ,301,宮城県,2017-03-08
1370001041096,株式会社Ｂｒｕｃｅ,301,宮城県,2017-03-08
1370001041105,大昇株式会社,301,宮城県,2017-03-13
1370001041113,ソーエイ株式会社,301,宮城県,2017-03-13
1370001041121,株式会社進友,301,宮城県,2017-03-16
1370001041138,はなやま建設工業株式会社,301,宮城県,2017-03-21
1370001041146,株式会社野口屋,301,宮城県,2017-03-23
1370001041154,株式会社一心基業,301,宮城県,2017-03-23
1370001041162,株式会社ゼネラルスタッフ第六,301,宮城県,2017-04-03
1370001041170,株式会社大建工業,301,宮城県,2017-03-29
1370001041179,株式会社シークレットサービス仙台,301,宮城県,2017-03-29
1370001041187,株式会社ニコニコｃａｒｅ,301,宮城県,2017-04-03
1370001041195,株式会社目黒創建,301,宮城県,2017-04-03
1370001041204,株式会社橋本興業,301,宮城県,2017-04-06
1370001041212,株式会社松観,301,宮城県,2017-04-04
1370001041220,アーチプラスアルファ株式会社,301,宮城県,2017-04-06
1370001041229,株式会社ユアフォーム,301,宮城県,2017-04-07
1370001041237,株式会社未来社,301,宮城県,2017-04-06
1370001041253,株式会社Ｒｅｆｅｅｌ,301,宮城県,2017-04-07
1370001041261,萱場Ｓ工業株式会社,301,宮城県,2017-04-11
1370001041278,株式会社らぽむ,301,宮城県,2017-04-11
1370001041286,東日本通信株式会社,301,宮城県,2017-04-11
1370001041294,株式会社マルイマ,301,宮城県,2017-04-11
1370001041303,株式会社Ｒｅａｌｉｚｅ,301,宮城県,2017-04-19
1370001041311,株式会社リンク,301,宮城県,2017-04-18
1370001041328,仙台英商運株式会社,301,宮城県,2017-04-19
1370001041336,ＭＡＲＵＹＯＳＨＩ株式会社,301,宮城県,2017-04-24
1370001041344,株式会社宮林設備,301,宮城県,2017-04-26
1370001041360,株式会社エフエムわたり,301,宮城県,2017-04-27
1370001041377,株式会社ＥｉＣ,301,宮城県,2017-04-28
1370001041393,株式会社本山造園,301,宮城県,2017-05-08
1370001041402,株式会社イグニスブレイン,301,宮城県,2017-05-08
1370001041410,株式会社吾妻エンジニアリング,301,宮城県,2017-05-09
1370001041419,株式会社オイカワ,301,宮城県,2017-05-10
1370001041427,株式会社東北真和エンタープライズ,301,宮城県,2017-05-11
1370001041435,ＲＥＳＴ株式会社,301,宮城県,2017-05-11
1370001041443,株式会社ＢＩＪＵＮ,301,宮城県,2017-05-15
1370001041468,ファインフードジャパン株式会社,301,宮城県,2017-05-16
1370001041484,株式会社勝一丸水産,301,宮城県,2017-05-19
1370001041518,株式会社エヴァ,301,宮城県,2017-05-24
1370001041526,株式会社東北ライフランド,301,宮城県,2017-05-26
1370001041534,株式会社エスアンドジーコーポレーション,301,宮城県,2017-05-30
