title,company,location,description,url,tags,entry_count,scraped_at
組織拡大フェーズで活躍！Goを一日中書きたい！勤務地自由なエンジニア,Ｋ．Ｓ．ロジャース株式会社,,"組織拡大フェーズで活躍！Goを一日中書きたい！勤務地自由なエンジニア

◆K.S.ロジャースについて
「社会に認められる事業を興す存在になる」をミッションとして掲げ、
新規事業の起ち上げ支援を軸にビジネス側の支援から開発支援、運用保守、
その後のエンジニア組織の育成などを一気通貫して実施しています。

K.S.ロジャースは各事業を通じて、地域の発展と活性化を行い、社会貢献していきたいと考えています。
そのために、今までのプロダクト開発で培ってきた経験をもとに独自のアイデアと創造力を駆使して、
ワクワクして魅力的かつ、社会に認められる事業を積極的に起ち上げていきます。

直近では「神戸の隠れた超優良企業」をビジョンとして定義し、
近年の働き方の変化に伴い、事業は急成長を遂げ、スタートアップ、ベンチャー、大手企業、官公庁など様々なクライアントの要望に対応できるようになりました。
今後、ミッションを実現するために事業の多角化を進めています。
私たちは、地域と深く結びつきながら、その成長と繁栄を支えるための事業を積極的に展開していきます。

K.S.ロジャースでは、「複業だからこそできる」本業では経験できない技術やプロジェクトに関与する機会もあります。
スタートアップやメガベンチャー出身の優秀なメンバーが集まる、エンジニアファーストの働きやすい環境で、一緒にお仕事をしませんか？

【ポジションについて】
本ポジションでは、Goの開発プロジェクトにおいてサーバーサイドの開発経験を活かしていただくことを想定しています。
PMやインフラエンジニア等と連携しながら、サービスの仕様をもとに着実に実装を進められる方を求めており、GithubやGitlabを利用しつつ、チームで開発を行っていただきます。

【業務内容】
・Go (フレームワークGin) を用いたサーバーサイド開発
（雇入れ直後）上記業務内容参照、両者で合意が成された業務に関わる全般
（変更の範囲）当社業務に関わる全般

【必須スキル】
・Goを用いた開発経験
・Dockerを用いた開発経験
・GithubもしくはGitlabの利用経験
・インボイス事業者登録者様、又は登録予定の方
※弊社ではメンバーのみなさまに適格請求書発行事業者になっていただいております。
現在未登録の方は、ジョインいただくタイミングでご登録をお願いいたします。

【歓迎スキル】
・Goフレームワークの利用経験
・DDDへの理解
・gRPCの利用経験
・DynamoDBの利用経験

【勤務地】
・フルリモート
（雇入れ直後）フルリモートのため、全世界
（変更の範囲）雇入れ直後の勤務地と同じ

【求める人物像】
・自分自身で問題解決やスケジュール管理が出来る方
・自主的に新技術を学ぶマインドを持っている方
・チャット上でのコミュニケーションがしっかり取れる方
・次世代型のワークスタイルの追究に興味があり、共に環境創りも考えていきたい方
・エンジニアの働き方の文化を作り、世の中に広めていきたい方
・主体性を持ってやり切ることができる方
・業務に取り組む際にプロ意識を持つことができる方
・相手をリスペクトし異なる視点も理解できる方
・挑戦し続けることが好きな方

お互いより有意義な時間を過ごせるよう、
プロフィールを充実させた上でエントリーいただけますと幸いです！ご応募お待ちしています！",https://www.wantedly.com/projects/2006036,"['Goエンジニア/フルリモート', '副業', '週末からのコミットでもOK', '勤務地が海外']",23人がエントリー,2025-08-03T19:40:24.045167
AIエンジニア|採用をAIで革新する新規事業の1人目エンジニア募集！！,株式会社ミギナナメウエ,,"当社では **Replitを活用したAIエージェント駆動型の開発** を進めています。
AIが開発を行い、人間のエンジニアは **リファクタリングや最適化、CI/CDの構築、セキュリティ強化、自動テスト環境の整備、レビュー環境の構築** を担当します。

プロダクト仕様は **PdM（プロダクトマネージャー）**、全体統制は テックリード が担っており、エンジニアチームには技術面の安定化・効率化を推進していただきます。

### **業務内容**

本ポジションでは、以下の業務を担当いただきます。

1. **CI/CDの構築**
    - Replitが開発するGitHubリポジトリとは別に、本番リリース用の**CI/CDパイプライン**を構築・運用
    - **GitHub Actions / Azure DevOps / Docker / Kubernetes** を活用した自動デプロイ環境の設計
    - **Azure PaaS**（App Service / Container Registry / Function など）へのデプロイ
2. **自動テストの仕組みの構築**
    - **ユニットテスト・統合テスト・E2Eテスト** の自動化
    - **Jest / Playwright / Cypress** などのツールを活用したテスト環境の整備
    - **GitHub Actions / CI/CDと連携した自動テストパイプラインの構築**
    - **負荷試験・回帰テスト** の設計と実施
3. **コードレビューおよび品質改善**
    - AIが生成したコードの品質チェック、セキュリティ対策の実施
    - **Dify・Azure OpenAI・Logic App** を活用した**AIレビュー環境の構築**
    - **脆弱性診断ツール（Dependabot / Snyk / SonarQube）を用いたコード品質向上**
4. **Azureインフラの設計・運用**
    - **Azure PaaS（App Service, Functions, Database, Storage）** の設計・管理
    - **Azure Container Insights / Application Insights** を活用した監視・ログ管理

### **必須スキル**

- **CI/CD構築経験**
- **自動テストの設計・実装経験**
- **GitHubを活用したチーム開発経験**
- **Next.js / Node.js / TypeScript** のリファクタリングスキル

### **歓迎スキル**

- **コンテナ技術** の理解と実装経験
- **Azure環境での開発・運用経験**（App Service, Container Registry, Functions など）
- **脆弱性診断 / セキュリティ対策経験**（OWASP, Snyk, Dependabot）
- **AIを活用した開発支援環境の構築経験**
- **パフォーマンスチューニングやモニタリングの経験**

### **求める人物像**

- **AIエージェント駆動の開発に興味がある方**
- **コードの品質や自動化にこだわりがある方**
- **リファクタリングやCI/CDの最適化が得意な方**
- **新しい技術を積極的にキャッチアップできる方**
- **PdMやテックリードと連携しながら、開発環境を整備できる方**

### **開発環境**

- **言語:** TypeScript, JavaScript, Python
- **フレームワーク:** Next.js, Node.js
- **クラウド:** Microsoft Azure（App Service, Functions, Database, Storage, AI Services）
- **CI/CD:** GitHub Actions,
- **自動テスト:** 今後選定（Jest, Playwright, Cypress, Selenium…等）
- **コード品質管理:** 今後選定（SonarQube, Snyk, Dependabot…等）
- **AIフロー開発ツール:** Azure OpenAI, Dify, Logic Apps
- **コミュニケーション:** GitHub, Slack, Notion, Miro",https://www.wantedly.com/projects/2014146,"['AIエンジニア', '副業', 'オンライン面談OK']",14人がエントリー,2025-08-03T19:40:24.058831
社員9割が有名企業に在籍！共に社会課題に挑戦する開発エンジニア募集,ジョージアンドショーン株式会社,,"自社サービスのバックエンドを中心に幅広く開発に携わってくださる
エンジニアを募集しております。

多少スキルが足りていなくても、やる気や向上心を重視します。
もちろんフルスタックなエンジニアは大歓迎です。

労働時間は週2-3日フルタイム分の稼働時間（7.5h×2～3/週）が
目安となりますが、
働き方はその時の業務の忙しさや、家庭の状況など、
時期によって変化があると思いますので都度相談して頂ければと思います。

また、働いて頂く時間も、メンバーとの打合せの時間を除けば
完全にフレックスな時間で働いて頂いて結構です。

必須
- ソフトウェアエンジニアとしての開発の経験3年以上
- 未修得の言語や技術があっても学習意欲がある方

歓迎
-サーバーレス
-aws
- typescript
-node
-Python
- Flutter
これらに限らず本人の要望とすり合わせてプロジェクトを決め、
伸ばしたい領域、言語を選定してご自身のキャリアアップのきっかけになればと思います。

大手の会社に勤める本業の中では得られない新たな体験をしたい方や、
本業ではマネジメントの側になってしまったことで、そのスキルを発揮する機会が減ってしまった方が、
実力を発揮する新たなステージとして、G&amp;Sを選んで頂けると幸いです。

ご興味のあるかたはぜひ一度、気軽にお話させて頂ければと思います。",https://www.wantedly.com/projects/2104102,"['モバイル・Web全般エンジニア', '副業', 'オンライン面談OK', '友達と一緒に訪問OK']",10人がエントリー,2025-08-03T19:40:24.071544
AIエージェント開発案件を推進したい生成AIエンジニアを募集！,株式会社LeapWell,,"■募集内容■
生成AIエンジニアを募集します。

お客様と共同で進めている、生成AI関連のプロジェクトに参画していただく想定です。
ヒアリングと報告を積み上げながら、アジャイルにお客様が実現したいプロダクトをつくり上げます。

▍技術要素
LangChain、LangGraph、Azure、GCP、AWS、PyTorch、Keras
▍使用ツール
ChatGPT、Cursor、Dify、Slack、Notion、Github

■得られる経験 / スキル■
・AIエンジニアリング（特に生成AI、RAG）
・顧客課題解決のための提案力
・プロジェクトを遂行する力

■この仕事で得られるやりがい■
ダイレクトにお客様に提案し、実現したいものを開発していくので、感謝の言葉をかけられることが多いです。また、開発で得たノウハウ・知見を社内でシェアすることで、周りから認められ、自身の「居場所」をつくっていくこともできます。

■今後の活躍の場■
優秀かつ当社にマッチする方であれば社員となり、一緒に会社をつくる仲間になってほしいと思います。

■求める人物像■
・自身のなりたい姿を明確にイメージできる方
・円滑なコミュニケーションが取れる方
・自ら考えて提案し、実行に移せる方
・成長意欲の高い方

▍必要条件
・生成AI関連のプロジェクトでの開発経験

▍歓迎条件
・AI関連のプロジェクトをリード・マネジメントした経験
・生成AIシステムのアーキテクトの経験

私たちの事業に興味を持っていただけたなら、まずはお話してみませんか？
「話を聞きに行きたい」ボタンからのエントリーをお待ちしています！",https://www.wantedly.com/projects/2154233,"['NEW', 'AIエンジニア', '副業', 'オンライン面談OK', '週末からのコミットでもOK']",1人がエントリー,2025-08-03T19:40:24.084852
AIで世界に衝撃を与えワクワクするような価値観を届けたい！エンジニア大募集,株式会社エムニ,,"◼️ミッション

AI技術を駆使して、社会やビジネスに新たな価値を創出し、チームで成長することがミッションです。技術の最前線で挑戦し、0→1の開発をリードしていただきます。

◼️仕事のやりがい

AIエンジニアとして、ゼロから価値を創出する挑戦ができます。長く日本経済を支えてきた製造業界において、「技術が事業を動かす」現場で、幅広いスキルと経験が身につきます。チームで生み出した成果が社会に届く達成感を得られる仕事です。

◼️業務内容

- 自社AIプロダクトの設計・構築・精度改善・運用
- ニーズに応じたAIアルゴリズムの選定・最適化・チューニング
- クライアント向けAIソリューションの技術検証（PoC）の推進
- 学会論文・最新技術情報の調査、技術トレンドのキャッチアップと応用
- モデルの精度向上・推論速度改善のための実験・検証・実装

スキルや希望に応じて、社内外連携及びチームメンバーへの技術指導・コードレビュー等

◼️必須条件

- （業務委託の場合）週12時間以上の稼働
- Pythonを用いたAI/機械学習モデルの開発経験（実務経験不問）
- 機械学習・統計・数学に関する基礎知識
- Git/GitHubを利用した経験
- ソフトウェアエンジニアリングの基本的な知識
- 日本語での円滑なコミュニケーション能力

◼️歓迎条件

- （業務委託の場合）週20時間以上の稼働
- AI/機械学習モデルの構築・精度改善・運用経験
- AI/機械学習に関する研究経験
- Pythonを用いたAI/機械学習モデルの実務経験
- クラウド環境（AWS/Google Cloud/Azure等）の構築・運用経験
- Webアプリケーション（NextJS/FastAPI等）の開発・運用経験

◼️開発環境

- 言語：Python、TypeScript
- フレームワーク：React、Next.js、PyTorch、Streamlit、FastAPI
- クラウド：Azure、AWS、Google Cloud
- データベース：MySQL、PostgreSQL
- コード管理：GitHub
- コミュニケーションツール：Slack、Notion
- その他：cursor、ChatGPT、Figma",https://www.wantedly.com/projects/2078977,"['エンジニア/副業可/転職可', '副業', '友達と一緒に訪問OK', '週末からのコミットでもOK']",32人がエントリー,2025-08-03T19:40:24.102710
病院での診療だけじゃない。AIでこどもをサポートするアプリ開発！,株式会社Peds3,,"小児医療に、デジタルで新しい可能性を見出すスタートアップで働きませんか？

■ 当社について
\Forbes DELLスタートアップチャレンジにて、女性起業家賞を受賞/
https://forbesjapan.com/articles/detail/77010
\Forbes Japan誌3月号の「次世代インパクトスタートアップ30社」に選出/

Peds3は、病院だけでの治療にとどまらないバイオサイコソーシャル（Bio：生物学的、Psycho：心理学的、Social：社会的）なケアの社会実装を目指し、「病院で処方できる」小児用の治療アプリ（DTx）を手がける会社です。
2023年に創業したばかりで、実現したい夢だらけのPeds3ですので、当社のビジョンに共感してくださる方とぜひたくさんお会いしたいと思い、エンジニアの募集をはじめました！

■ 治療用アプリ（DTx）とは
通常のヘルスケアアプリ等と大きく違うのは、医学的エビデンスに基づいて設計し、医学的効果があることを、治験を通じて科学的に実証すること。
そして、正式に医療機器承認を受けて保険適用され、病院で医師が処方できることです。

“医者が薬だけでなくアプリ・AIを処方する時代”
この潮流に合わせて、リアルタイムで行動を記録し、個別化した認知行動療法・心理療法等を可能にすることで、効果的に行動変容を促すようなアプリを開発しています。

「すべての子どもたちが笑顔になれる」製品を一緒に創りませんか？

■仕事内容
小児科医・技術リード・PMと連携しながら、SaMD開発の中核を担っていただきます。
具体的には
・技術リードの方針に基づくアプリケーション開発・実装
・小児科医の医学的要件を理解し、技術的実装への翻訳
・業務委託開発者との連携・コードレビュー
・開発ドキュメンテーションの整備
・医療機器プログラム特有の品質管理プロセスへの対応

当社には複数名の小児科医が専門的知見を提供しており、毎日小児科医とコミュニケーションが取れる環境です！

■必須スキル
・Unityでの開発経験
・モバイルアプリ開発・運用の経験　2年以上
・フロントエンドの開発経験

■あると望ましいスキル・経験
・バックエンドの開発経験
・エッジAIに関する知見
・医療系アプリの開発経験
・音声処理・AIに関する知識・経験
・アクセシビリティに関する知識・経験
・アジャイル開発の経験
・医療機器プログラム開発の知識

■求める人物像
・「すべての子どもたちが笑顔になる」というミッションに共感できる方
・医療という新しい領域に挑戦する意欲がある方
・様々な専門家と協力しながら製品開発を進められる方
・限られた情報の中で主体的に考え、行動できる方
・技術だけでなく、製品価値の向上に情熱を持てる方

■ 魅力・やりがい
社会的インパクト
読字障害に悩む子どもたちは日本に約50万人。あなたの技術力が、彼らの学びの困難を解消し、可能性を広げます。

専門性の高いチーム
小児科専門医、小児神経専門医、AI専門家など、各分野のプロフェッショナルと協働できます。国立成育医療研究センターなど一流の研究機関との共同研究も進行中です。

医療×テックの最前線
医療機器プログラム（SaMD）という急成長分野で、最先端の開発に携われます。規制当局対応や臨床評価など、一般的なアプリ開発では得られない貴重な経験が可能です。

ゼロから一を創る経験
プロダクト設計から開発、リリース、上市まで、医療機器ソフトウェアの全プロセスに関われます。
裁量と成長機会
「開発コアエンジニア」として、プロダクト開発の中核を担い、大きな裁量を持って仕事を進められます。医療という新領域でのスキルアップも期待できます。

※複数回のご応募はご遠慮いただけますと幸いです。
初回のご応募時にご登録いただいた情報をもとに、しっかりと確認を進めておりますので、同じ求人への再応募や他求人への複数応募は非対象とさせていただきます。
ご理解とご協力のほど、どうぞよろしくお願いいたします。",https://www.wantedly.com/projects/2058686,"['Unityエンジニア', '副業', 'オンライン面談OK']",19人がエントリー,2025-08-03T19:40:24.124375
モダンなUIを支えるReactエンジニアを募集しています,株式会社Lbose,,"「ATTEND biz」で、クライアントのプロダクト開発に伴走するフロントエンドエンジニアを募集しています！Reactを活用してクライアントのビジョンを形にし、ユーザーに価値を届けるプロダクトを一緒に作り上げましょう！

◆このポジションについて
クライアントの多くが非IT企業であり、プロダクト開発の経験が乏しい状況で、フロントエンドエンジニアはビジョンを形にする重要な役割を担います。

◆主な業務内容
・TypeScriptとReactによるフロントエンド構築：提供された仕様やデザインをもとに、高品質なUIを実装します。
・柔軟なコーディング：保守性の高いコードを重視しつつ、プロジェクトの状況に応じて迅速な実装が求められる場面でも対応します。
・UXの向上：単に動作するだけでなく、ユーザー体験を意識した実装を行います。
・プロアクティブな提案：仕様やデザインに課題を感じた場合は、修正案を提示し、より良いプロダクトを追求します。

◆必須スキル
・React.js、Next.jsを利用したアプリケーションの設計・開発・運用経験
・Next.js - App Routerによる実装経験
・Storybookを用いたコンポーネント実装経験
・TypeScriptによる開発経験
・Tailwind CSSの利用経験
・JotaiやContextなどの状態管理を用いた実装経験

◆歓迎スキル
・生成AIについての基本知識
・Cursor Agentを使った開発経験
・MCPを活用した開発経験
・Devinを活用した開発経験
・アーキテクチャ設計：Atomic DesignやReact Hooksを用いたコンポーネント分割経験
・静的解析：ESLintの知識・利用経験
・バックエンド知識：REST APIや認証（CookieやOpenAPI）の基本的理解
・Supabase + Prismaを使った開発経験
・環境構築：Dockerの設定経験
・デザインスキル：FigmaやAdobe XDを用いたUI/UX知識
・他フレームワークなどの経験：Vue.js、ECMAScriptを利用した開発経験
・SEO、パフォーマンス最適化：検索エンジン最適化やレンダリングに関する知識
・テストスキル：JestやVit

◆このポジションの魅力
・非IT企業との協業：プロダクト立ち上げを一から支援することで、開発の経験値が豊富に得られます。
・多様なプロジェクト参画：高い保守性を求めるシステムから、スピーディーな開発が必要なプロジェクトまで多様な経験が可能です。
・ユーザー中心の開発：UXを意識した提案・実装を通じて、自身のアイデアがプロダクトに反映されます。

◆開発手法
現在は、組織全体としてウォーターフォールやアジャイルなど統一しておらず、顧客側の体制、エンドクライアントや課題に関する解像度の状況など、プロジェクトよって適切な開発アプローチを導入するところから支援していいます。

◆開発環境
・情報管理：Notion
・情報作成：Googleスプレッドシート/スライド/ドキュメント
・連絡ツール：Slack
・タスク管理：Notion
・ミーティング：Discord、Zoom、Google Meet
・バージョン管理：GitHub
※コードエディタ、OSなどは自由です（プロジェクトによっては指定あり）

◆求める人物像
・サービスの成長を楽しんで意欲的に取り組める方
・自ら考えて適切なコミュニケーションをとりながら自走できる方
・プロダクト・サービスの品質に責任を持てる方
・ユーザー思考で問題解決できる方
・技術の吸収やチャレンジ、サービス開発が好きな方

◆こんなことができます
・0→1や1→10など様々なフェーズ、中小企業から大企業まで様々な規模や業界の新規事業に関わることができます。
・開発チームとクライアントでユーザーにとってより良い価値（プロダクトのコア価値）創出をするためワンチームになって議論します
・プロジェクトをやり遂げることで、直接顧客から感謝のお言葉をいただけたり、実際にサービスをユーザーに使っていただけたりと、より大きなやりがいも得られます！

◆エルボーズで働く際のメリット
・月額制のため柔軟な稼働が可能です
・フルリモートワークのため場所にとらわれない働き方ができます
・非同期コミュニケーションで昼夜の稼働しやすい時間帯からコミットできます

2023年度は売上が前年比250%となり、ここから組織やプロジェクトが変わっていくフェーズなので、まずはざっくばらんにお話しできたらと思います！",https://www.wantedly.com/projects/2112657,"['フロントエンドエンジニア', '副業', 'オンライン面談OK']",35人がエントリー,2025-08-03T19:40:34.280811
働き方自由！成長中のデザイン会社で開発意欲のあるシステムエンジニア大募集！,FAKE,,"本当のプロダクト作りがしたい、問題解決が好きなエンジニア募集！

【必須条件】
・最低可能時間：月40時間-160時間
※勤務時間と場所は基本自由（一部MTG等の参加は必須）
※契約時間を最適にお使いいただいていればその他は何をしていても基本的に問題ございません

【言語・フレームワーク】
1. Node.js / Typescript (主にNest.js)
2. PHP
3. インフラ: AWS

【歓迎条件】
英語でのテキストコミュニケーションが可能、日本国籍以外であればN2以上
PHPからモダンな言語に移管したご経験

FAKE Inc.では、2020年の創業当初から大企業をパートナーとして、数多くのDX案件を手掛けてきました。その中で、パートナーとより良いものづくりを目指す中で、エンジニア職の募集を開始しました。

大きな資本を持ち、社会に大きなインパクトを与えるプロジェクトでありながら、チームの動き方はコンパクトでスピーディーであり、スタートアップ風です。一人ひとりに責任感のある役割を与え、固定概念に囚われないソリューションを求めます。

FAKEはデザインを武器に、ものづくりの戦略部分の上流からパートナーとして入っています。根本的な方針の提案や技術選定など、開発の面も柔軟にクリエイティブに対応していく必要があります。そのため、エンジニアに求めるものも通常のSIerや大企業とは異なります。自らイニシアチブを取りアイデアを出し、時には方針を変えたり、一からやり直したりすることが求められます。ただタスクを渡されるのを待っている人には合わないかもしれません。

とはいえ、エンジニアとしての期待値はしっかりと定義し、経験豊富なリーダーシップとサポートの指導のもと、より精進できるカルチャーを築いています。

また、事業が急成長しているため、エンジニアの組織自体を拡張する必要があります。組織を作りたいエンジニアも大募集しています。

よりビジネス観点を持ち、大きなプロダクトづくりに挑戦できる、熱いエンジニアをお待ちしています。",https://www.wantedly.com/projects/2143225,"['NEW', 'サーバーエンジニア', '副業', 'オンライン面談OK', '週末からのコミットでもOK']",0人がエントリー,2025-08-03T19:40:34.309133
身に付けたスキルを弊社でフル活用しませんか？Flutterエンジニア募集中,株式会社WorldHacks,,"弊社では、エンジニアが働きやすい仕組みづくりを行なっています。
あなたの、頑張りがきちんと報われるので、高いモチベーションを保ち、働ける環境をご用意しています。

▍募集ポジションについて
受託開発で活躍していただける「モバイルアプリエンジニア」を募集しています。

▍業務内容について
・基本設計、開発、テスト
新規機能開発および既存機能の修正をメインにご担当いただきます。
モダンな言語で、初期開発フェーズからグロースフェーズまで幅広く携わっていただけます。

▍開発環境について
開発言語：Dart
フレームワーク：Flutter  
クラウドプラットフォーム：AWS 、Google Cloud、Firebase
ツール：Slack、GitHub、Notion、oVice、Figma

▍チーム体制について
・2〜10名
主にアジャイル開発で行なっています。

▍働き方について
・フルリモートでの開発
日本全国どこででもご勤務いただけます。
オンラインワークスペースを導入しているため、すぐに質問し合える環境で社内コミュニケーションも良好です。ご希望の方は定期的にオフライン出勤も可能です。
※今回の募集は、フルタイムでの勤務を想定しております。

▍必須経験・スキルについて
・モバイルアプリ開発（ソーシャルゲーム含む）の実務経験が1年以上ある方
・ Flutterでの実務経験が1年以上ある方
・アーキテクチャ・状態管理の設計・開発経験
・Githubを用いた複数人での開発経験
・App Store/Google Play へのリリース経験

▍歓迎スキル
・モバイルアプリ以外の開発経験
・iOSまたはAndroidのネイティブアプリ開発経験
・UI設計の知識
・CI/CD環境構築、運用経験
・テストコードに関する知識、経験
・OSS等、技術コミュニティへのコントリビューション経験

▍開発実績例について
・マッチングサービスの開発
・求人メディアサービスの開発
・サブスクリプションモデル型スマホアプリの開発　等

▍今後のキャリアについて
弊社は、まだまだ伸び盛りのベンチャー企業です。
エンジニアとして、さらに技術を磨いていくことが可能です。
また、PM・PLとして、上流工程やチームリーダー業務・マネジメント業務などのキャリアアップが可能です。
将来は、会社の柱になる幹部候補や経営ポジションも目指すことができますので、どんどんご自身のキャリアを磨いていってください！

少しでも興味を持っていただけましたら、まずはお話してみませんか？
是非お気軽に「話を聞きにいきたい」ボタンからのエントリーをお待ちしています！",https://www.wantedly.com/projects/1508647,"['受託開発・フルリモート', '副業', 'オンライン面談OK']",73人がエントリー,2025-08-03T19:40:34.335602
Flutterで価値創出！即稼働できる方歓迎！,株式会社ゼロイチスタート,,"■募集内容■
受託開発案件に携わっていただけるFlutterエンジニアを募集します！

エンジニアとしての開発業務だけではなく、ご志向によって新規事業プロジェクトのプロジェクトマネージャー（PjM）や事業責任者としてキャリアを進めることが出来ます。メンターとの1on1面談などもあり、相談しやすい雰囲気があります！

▷ 主な仕事
・Flutterを用いた受託開発
・新規事業の案件推進
・受託開発事業の案件推進

※bubbleでのノーコード開発に関心がある方も歓迎しております！
※正社員登用も行なっております

■ゼロイチから新規事業を立ち上げるやりがい&amp;面白さ■
事業に近い視点からデザインができるため、事業目的を深く理解したうえで、作りながら結果を分析していくマーケティングの視点が養えます。また、デザイン以外のディレクション経験なども身に付きます。まだまだ成長途中の会社だからこそできる、裁量権の大きさも魅力の一つです。
今後は自社プロダクト開発も視野に入れており、会社としても面白いフェーズを経験できると考えています。

■求める人物像■
・ゼロイチフェーズから何かを生み出すことが好きな方
・担当業務以外にも幅広く挑戦したい方
・自分の意見を発信することが好きな方

■求める経験&amp;スキル■
・エンジニアとして開発経験が3年以上ある方
・Dart/Flutterでの開発経験が1年以上ある方
・エンジニアとして開発をしたことがある方

■歓迎する経験&amp;スキル■
・デザインツール(figma)の使用経験がある方
・受託開発会社での経歴、新規サービスの開発経験をお持ちの方(歓迎)

これからどんなことをしてみたいか、まずはお話してみませんか？
是非お気軽に「話を聞きにいきたい」ボタンよりエントリーしてください！",https://www.wantedly.com/projects/2122315,"['Flutterエンジニア', '副業', 'オンライン面談OK', '言語を活かした仕事']",5人がエントリー,2025-08-03T19:40:34.357211
自社/受託開発の2軸で技術力アップ！ハイレベルな環境でキャリアも広げる！,株式会社ゼロイチラボ,,"Flutter/Supabaseのモダンな技術を用いて、自社開発に携わっていただきます！

▍業務内容
・自社プロダクトの開発業務

▍必須スキル
・Flutterでの開発経験（2年以上目安）
・iOS/Androidアプリケーションの開発経験（2年以上目安）

▍望ましい経験/スキル
・Swift/KotlinやReact Nativeなど複数の開発手法でモバイルアプリを実装した経験
・サーバーサイドやWebフロントエンドなどの開発経験
・事業立ち上げ経験や顧客のフィードバックを受けながら機能改善した経験
・新しいサービス、ツール、ソフトウェアの動向を追い、自ら手を動かし検証した経験
・複雑な業務ドメインにおけるモバイルアプリの設計、運用、構築経験
・英語またはその他の言語での基本的な読解能力
・技術トレンドやオープンソースソフトウェア（OSS）への関心

▍技術スタック
・モバイル : Flutter
・フロントエンド : TypeScript, React, Next.js（App Router）
・インフラ : Supabase
・デザイン : Figma

▍勤務環境
・フルリモート勤務

▍開発環境
・コードレビュー文化
・OSSリーディング会
・技術情報に関して話す会
・技術勉強会
・相談しやすい雰囲気
・AIツール費用負担（ChatGPT, Midjourney）
・各プロジェクト毎に業務委託含めて3 ~ 10名程度",https://www.wantedly.com/projects/1702961,"['Flutterエンジニア｜在宅', '副業', 'オンライン面談OK', '友達と一緒に訪問OK']",30人がエントリー,2025-08-03T19:40:34.380401
React×フィンテックサービスのマイクロサービス化でキャッシュレス加速！,株式会社カドベヤ,,"国内大手フィンテックサービスにて、累計発行額3兆円超のポイント・ユーザー数800万を突破した「ポイ活×キャッシュレスサービス」の大規模アーキテクチャ刷新に携わっていただけるフロントエンドエンジニア（もしくはテックリード）を募集中！
※既存サービス開発も並行してお願いする予定です。

今後はキャッシュレス化の加速を受け、「ポイントのキャッシュレス・トゥ・アーン」を予定。

■募集背景
・長期的に会員サービスの開発推進をリードできる方を募集中
・会員数増加に伴う機能のパーソナライズ化、開発の生産性向上（技術負債とメンテコスト解消）のためマイクロサービス化へ移行中

■担当プロダクト（例）
EC/証券/旅行/エンタメ/マガジン/ファッションなど、70サービスを束ねる会員向けポイ活アプリ
- ポイント投資・ポイントビットコイン・ポイント運用サービス（アプリ／WEB）
- 法人向けポイントプロダクト

■ポジションの魅力・得られる経験
・多種多様なメンバーとともに切磋琢磨しながらスキルアップできます。
　例）バックエンドチーム・大規模サービスの戦略を担うマーケティングチームなど
・ミッションクリティカルかつ大規模事業を支える業務システム、インフラ基盤やデータ分析基盤などに触れることができます。※スキル見合い
・社長直下案件を多数担うため、事業成長への貢献を感じながら働くことができます。
・長期的にはリードエンジニア・テックリード業務への挑戦も◎
　例）技術提案、若手育成マネジメント、他部署折衝から要件落とし込みまでのテクニカルディレクション
・経験を活かして貢献するPJと未経験領域へチャレンジするPJのデュアル・アサインで成長しやすい環境！

■開発環境
・JavaScript/TypeScript
・React / Next.js
・BFF（Backend for Frontend）API
・BE：PHP Symfony→Java
・ツール：各種ビルドツール（grunt, gulp, webpack等）、Git
・チーム体制：10名

■業務内容
・会員向け機能の開発・実装
　例）ポイント機能、コーチング機能、通信状況チェック、料金シミュレーター
・新規サービス・プロダクトの実装
・既存サービスの改修

≪以下、スキル見合いで担当検討≫
・他部署折衝
・技術提案、アーキテクチャ設計
・API仕様設計
・コードレビュー
・品質担保のためのルール策定
・テストケースの作成

■必須スキル
・Reactを使った開発実務経験(2年以上)
・API連携を含めた動的ページの実装およびBackendチームとのプロジェクト経験

■歓迎スキル
・TypeScriptでの開発経験：1年以上
・英語コミュニケーション経験（ドキュメント可）
・SPA, SSR, SSGのうち、過去に2つ以上のアーキテクチャによる開発経験
・設計/コードレビュー、変更管理、テスト観点の整理、トラブル対応の経験
・ライブラリ選定やアーキテクチャ選定を行い、意思決定をした経験（Tech Leadとしての経験）
・CI/CDパイプラインの構築・運用経験
・社内外メンバーと円滑にコミュニケーションができる方

◆◇◆気軽にご連絡お待ちしております◆◇◆",https://www.wantedly.com/projects/1402937,"['フルリモート／大規模開発', '副業', 'オンライン面談OK']",145人がエントリー,2025-08-03T19:40:34.403652
